,LC_top,LC_bottom,s_since_start
601,131775630000.0,86632464000.0,1602.6666666666665
602,131497755000.0,86548510000.0,1605.3333333333333
603,131499205000.0,86569780000.0,1608.0
604,131663370000.0,86532060000.0,1610.6666666666665
605,131829940000.0,86597170000.0,1613.3333333333333
606,131949360000.0,86624160000.0,1616.0
607,132172930000.0,86701430000.0,1618.6666666666665
608,132288660000.0,86735820000.0,1621.3333333333333
609,132400595000.0,86731490000.0,1624.0
610,132453950000.0,86754170000.0,1626.6666666666665
611,132413440000.0,86742295000.0,1629.3333333333333
612,132511244000.0,86731920000.0,1632.0
613,132437344000.0,86692660000.0,1634.6666666666665
614,132490790000.0,86688014000.0,1637.3333333333333
615,132496660000.0,86673610000.0,1640.0
616,132465525000.0,86641345000.0,1642.6666666666665
617,132337120000.0,86600884000.0,1645.3333333333333
618,131956920000.0,86442190000.0,1648.0
619,132455100000.0,86574416000.0,1650.6666666666665
620,132615350000.0,86556550000.0,1653.3333333333333
621,132633150000.0,86542885000.0,1656.0
622,132588490000.0,86511030000.0,1658.6666666666665
623,132644330000.0,86488285000.0,1661.3333333333333
624,132562260000.0,86429450000.0,1664.0
625,132496744000.0,86385210000.0,1666.6666666666665
626,132390945000.0,86272870000.0,1669.3333333333333
627,132478720000.0,86251995000.0,1672.0
628,132459400000.0,86204250000.0,1674.6666666666665
629,132170680000.0,86127395000.0,1677.3333333333333
630,132205900000.0,86103654000.0,1680.0
631,132298260000.0,86151920000.0,1682.6666666666665
632,132466794000.0,86169500000.0,1685.3333333333333
633,132475580000.0,86159150000.0,1688.0
634,132306130000.0,86073650000.0,1690.6666666666665
635,131933000000.0,85987390000.0,1693.3333333333333
636,131982000000.0,85959380000.0,1696.0
637,131630080000.0,85857220000.0,1698.6666666666665
638,131570450000.0,85868820000.0,1701.3333333333333
639,131971400000.0,85990924000.0,1704.0
640,132341694000.0,86062555000.0,1706.6666666666665
641,132462360000.0,86067410000.0,1709.3333333333333
642,132502900000.0,86084950000.0,1712.0
643,132476080000.0,86041390000.0,1714.6666666666665
644,132408550000.0,85929970000.0,1717.3333333333333
645,132107354000.0,85883355000.0,1720.0
646,132014980000.0,85819015000.0,1722.6666666666665
647,132070105000.0,85817640000.0,1725.3333333333333
648,132059760000.0,85771710000.0,1728.0
649,132116420000.0,85783280000.0,1730.6666666666665
650,132136760000.0,85737040000.0,1733.3333333333333
651,132119430000.0,85772860000.0,1736.0
652,132040680000.0,85708620000.0,1738.6666666666665
653,132009570000.0,85714280000.0,1741.3333333333333
654,132225670000.0,85748080000.0,1744.0
655,132335260000.0,85791900000.0,1746.6666666666665
656,132253990000.0,85703270000.0,1749.3333333333333
657,132134100000.0,85648286000.0,1752.0
658,132139140000.0,85568720000.0,1754.6666666666665
659,131835720000.0,85535890000.0,1757.3333333333333
660,131886100000.0,85532510000.0,1760.0
661,131653250000.0,85431430000.0,1762.6666666666665
662,131609756000.0,85409090000.0,1765.3333333333333
663,131400335000.0,85321630000.0,1768.0
664,131509486000.0,85353275000.0,1770.6666666666665
665,131581950000.0,85432910000.0,1773.3333333333333
666,132158990000.0,85657430000.0,1776.0
667,132186680000.0,85561150000.0,1778.6666666666665
668,131675415000.0,85470980000.0,1781.3333333333333
669,131777220000.0,85459520000.0,1784.0
670,131756384000.0,85473790000.0,1786.6666666666665
671,131846680000.0,85500940000.0,1789.3333333333333
672,131018360000.0,85269860000.0,1792.0
673,131416285000.0,85342700000.0,1794.6666666666665
674,131526975000.0,85379640000.0,1797.3333333333333
675,131328790000.0,85373730000.0,1800.0
676,130594620000.0,85155770000.0,1802.6666666666665
677,128979550000.0,84390350000.0,1805.3333333333333
678,129041500000.0,84323410000.0,1808.0
679,128266620000.0,84229100000.0,1810.6666666666665
680,128026760000.0,84171325000.0,1813.3333333333333
681,127978940000.0,84213750000.0,1816.0
682,130325310000.0,84652250000.0,1818.6666666666665
683,131390734000.0,84562780000.0,1821.3333333333333
684,129738190000.0,84763880000.0,1824.0
685,131459830000.0,84324925000.0,1826.6666666666665
686,131549720000.0,84511210000.0,1829.3333333333333
687,131454290000.0,84657400000.0,1832.0
688,130744460000.0,84639960000.0,1834.6666666666665
689,128120290000.0,83857850000.0,1837.3333333333333
690,128117260000.0,83961620000.0,1840.0
691,131563820000.0,84679850000.0,1842.6666666666665
692,131595190000.0,84759840000.0,1845.3333333333333
693,131646380000.0,84886380000.0,1848.0
694,131718670000.0,84922400000.0,1850.6666666666665
695,131672950000.0,84847450000.0,1853.3333333333333
696,131602140000.0,84835760000.0,1856.0
697,131513630000.0,84795500000.0,1858.6666666666665
698,131517880000.0,84776395000.0,1861.3333333333333
699,131231200000.0,84657906000.0,1864.0
700,131136225000.0,84605920000.0,1866.6666666666665
701,131086066000.0,84386054000.0,1869.3333333333333
702,131108110000.0,84473840000.0,1872.0
703,131087430000.0,84676340000.0,1874.6666666666665
704,130873050000.0,87845690000.0,1877.3333333333333
705,129851530000.0,91298140000.0,1880.0
706,132999250000.0,91282645000.0,1882.6666666666665
707,132286810000.0,86615330000.0,1885.3333333333333
708,130909060000.0,84038810000.0,1888.0
709,131155510000.0,84836330000.0,1890.6666666666665
710,131146785000.0,84867310000.0,1893.3333333333333
711,131184710000.0,84652190000.0,1896.0
712,130906180000.0,84432790000.0,1898.6666666666665
713,130658850000.0,84302995000.0,1901.3333333333333
714,130981350000.0,84413120000.0,1904.0
715,131380675000.0,84981420000.0,1906.6666666666665
716,131063775000.0,85120540000.0,1909.3333333333333
717,131134230000.0,84283860000.0,1912.0
718,129971060000.0,83782130000.0,1914.6666666666665
719,129686510000.0,83618810000.0,1917.3333333333333
720,129184200000.0,83081806000.0,1920.0
721,129831050000.0,83616370000.0,1922.6666666666665
722,130708530000.0,84958495000.0,1925.3333333333333
723,131279440000.0,85617230000.0,1928.0
724,131358160000.0,85597630000.0,1930.6666666666665
725,131228620000.0,85538110000.0,1933.3333333333333
726,131197650000.0,85472330000.0,1936.0
727,131313840000.0,85589620000.0,1938.6666666666665
728,131067660000.0,85385370000.0,1941.3333333333333
729,130869580000.0,85303070000.0,1944.0
730,131005825000.0,85380710000.0,1946.6666666666665
731,130876700000.0,85321600000.0,1949.3333333333333
732,130691940000.0,85192520000.0,1952.0
733,130615130000.0,85141130000.0,1954.6666666666665
734,130771575000.0,85246740000.0,1957.3333333333333
735,130842390000.0,85309560000.0,1960.0
736,130844750000.0,85277360000.0,1962.6666666666665
737,130676610000.0,85191700000.0,1965.3333333333333
738,130975990000.0,85389140000.0,1968.0
739,130952380000.0,85345900000.0,1970.6666666666665
740,130984890000.0,85367730000.0,1973.3333333333333
741,131012370000.0,85349030000.0,1976.0
742,130952430000.0,85322430000.0,1978.6666666666665
743,130990080000.0,85362130000.0,1981.3333333333333
744,130898710000.0,85276310000.0,1984.0
745,130919700000.0,85270340000.0,1986.6666666666665
746,130980100000.0,85270900000.0,1989.3333333333333
747,131012790000.0,85332800000.0,1992.0
748,131063144000.0,85346560000.0,1994.6666666666665
749,131028740000.0,85344880000.0,1997.3333333333333
750,131005540000.0,85340460000.0,2000.0
751,131005830000.0,85318440000.0,2002.6666666666665
752,130972890000.0,85275070000.0,2005.3333333333333
753,130928110000.0,85235480000.0,2008.0
754,130890680000.0,85243240000.0,2010.6666666666665
755,130968674000.0,85282130000.0,2013.3333333333333
756,131090375000.0,85272230000.0,2016.0
757,131085070000.0,85268780000.0,2018.6666666666665
758,131080790000.0,85270800000.0,2021.3333333333333
759,131088780000.0,85244550000.0,2024.0
760,131119330000.0,85276680000.0,2026.6666666666665
761,131144870000.0,85298000000.0,2029.3333333333333
762,130904050000.0,85185850000.0,2032.0
763,130938510000.0,85192970000.0,2034.6666666666665
764,130895420000.0,85137230000.0,2037.3333333333333
765,130861650000.0,85097260000.0,2040.0
766,130797910000.0,85115790000.0,2042.6666666666665
767,130759770000.0,85098170000.0,2045.3333333333333
768,130836500000.0,85112226000.0,2048.0
769,130870280000.0,85105760000.0,2050.6666666666665
770,130951520000.0,85161590000.0,2053.333333333333
771,131000120000.0,85236440000.0,2056.0
772,130836290000.0,85073700000.0,2058.6666666666665
773,130850260000.0,85130970000.0,2061.333333333333
774,130919610000.0,85104430000.0,2064.0
775,131063240000.0,85160400000.0,2066.6666666666665
776,131073340000.0,85182230000.0,2069.333333333333
777,131031695000.0,85103820000.0,2072.0
778,130986730000.0,85143610000.0,2074.6666666666665
779,131096820000.0,85146650000.0,2077.333333333333
780,130967560000.0,85084275000.0,2080.0
781,130802180000.0,85036300000.0,2082.6666666666665
782,130829030000.0,85023924000.0,2085.333333333333
783,130932244000.0,85009640000.0,2088.0
784,130985320000.0,85066860000.0,2090.6666666666665
785,130961000000.0,85065960000.0,2093.333333333333
786,130836090000.0,85016790000.0,2096.0
787,130852140000.0,85020130000.0,2098.6666666666665
788,130788155000.0,84970630000.0,2101.333333333333
789,130792140000.0,85004370000.0,2104.0
790,130832570000.0,84985954000.0,2106.6666666666665
791,130592285000.0,84856670000.0,2109.333333333333
792,130663326000.0,84892810000.0,2112.0
793,130683190000.0,84892080000.0,2114.6666666666665
794,130786520000.0,84950160000.0,2117.333333333333
795,130819820000.0,84981640000.0,2120.0
796,130785280000.0,84937850000.0,2122.6666666666665
797,130787070000.0,84957900000.0,2125.333333333333
798,130800210000.0,84945930000.0,2128.0
799,130804460000.0,84962660000.0,2130.6666666666665
800,130957540000.0,84988410000.0,2133.333333333333
801,130883084000.0,84924650000.0,2136.0
802,130837770000.0,84855960000.0,2138.6666666666665
803,130777110000.0,84894980000.0,2141.333333333333
804,130843484000.0,84904500000.0,2144.0
805,130732130000.0,84800050000.0,2146.6666666666665
806,130546246000.0,84758675000.0,2149.333333333333
807,130373796000.0,84599480000.0,2152.0
808,130424430000.0,84657890000.0,2154.6666666666665
809,130409325000.0,84643610000.0,2157.333333333333
810,130328080000.0,84630454000.0,2160.0
811,130305410000.0,84591680000.0,2162.6666666666665
812,130472710000.0,84653280000.0,2165.333333333333
813,130450860000.0,84650600000.0,2168.0
814,130248610000.0,84537660000.0,2170.6666666666665
815,130541240000.0,84700815000.0,2173.333333333333
816,130751610000.0,84791920000.0,2176.0
817,130714450000.0,84765650000.0,2178.6666666666665
818,130697080000.0,84755390000.0,2181.333333333333
819,130682675000.0,84713620000.0,2184.0
820,130632440000.0,84666204000.0,2186.6666666666665
821,130642936000.0,84617200000.0,2189.333333333333
822,130602750000.0,84586070000.0,2192.0
823,130545300000.0,84535590000.0,2194.6666666666665
824,130615450000.0,84604300000.0,2197.333333333333
825,130640300000.0,84594024000.0,2200.0
826,130631890000.0,84519260000.0,2202.6666666666665
827,130584780000.0,84541830000.0,2205.333333333333
828,130639330000.0,84519780000.0,2208.0
829,130642750000.0,84484660000.0,2210.6666666666665
830,130618290000.0,84451370000.0,2213.333333333333
831,130565670000.0,84415850000.0,2216.0
832,130394880000.0,84301570000.0,2218.6666666666665
833,130214870000.0,84282960000.0,2221.333333333333
834,130132976000.0,84205370000.0,2224.0
835,130009150000.0,84178166000.0,2226.6666666666665
836,130014060000.0,84146850000.0,2229.333333333333
837,130000904000.0,84164215000.0,2232.0
838,129989935000.0,84123484000.0,2234.6666666666665
839,129628930000.0,83867000000.0,2237.333333333333
840,129004930000.0,83507370000.0,2240.0
841,129122710000.0,83568976000.0,2242.6666666666665
842,129230954000.0,83686130000.0,2245.333333333333
843,129276510000.0,83726790000.0,2248.0
844,129273440000.0,83710740000.0,2250.6666666666665
845,129191620000.0,83657140000.0,2253.333333333333
846,129280330000.0,83704560000.0,2256.0
847,129210020000.0,83617740000.0,2258.6666666666665
848,129431220000.0,83748720000.0,2261.333333333333
849,129525300000.0,83778800000.0,2264.0
850,129572730000.0,83800390000.0,2266.6666666666665
851,129884094000.0,83979354000.0,2269.333333333333
852,129776255000.0,83923460000.0,2272.0
853,129667360000.0,83884880000.0,2274.6666666666665
854,129838146000.0,83945670000.0,2277.333333333333
855,129762165000.0,83932250000.0,2280.0
856,129567160000.0,83803130000.0,2282.6666666666665
857,129348180000.0,83620420000.0,2285.333333333333
858,129581490000.0,83855810000.0,2288.0
859,129772890000.0,83958960000.0,2290.6666666666665
860,129787920000.0,83952980000.0,2293.333333333333
861,129900410000.0,84000600000.0,2296.0
862,129901630000.0,83976980000.0,2298.6666666666665
863,129832700000.0,83959850000.0,2301.333333333333
864,129778220000.0,83947410000.0,2304.0
865,129670170000.0,83890725000.0,2306.6666666666665
866,129693310000.0,83938680000.0,2309.333333333333
867,130008160000.0,84060860000.0,2312.0
868,130009700000.0,84055990000.0,2314.6666666666665
869,129949240000.0,84045960000.0,2317.333333333333
870,129938285000.0,84008714000.0,2320.0
871,129911310000.0,84026130000.0,2322.6666666666665
872,129882590000.0,83992230000.0,2325.333333333333
873,129872190000.0,84013770000.0,2328.0
874,129836740000.0,83985020000.0,2330.6666666666665
875,129501140000.0,83807674000.0,2333.333333333333
876,129355970000.0,83707970000.0,2336.0
877,129347760000.0,83742384000.0,2338.6666666666665
878,129629890000.0,83909320000.0,2341.333333333333
879,129774050000.0,83980540000.0,2344.0
880,129787765000.0,83961635000.0,2346.6666666666665
881,129754590000.0,83956200000.0,2349.333333333333
882,129770330000.0,83975940000.0,2352.0
883,129726920000.0,83995050000.0,2354.6666666666665
884,129680300000.0,83937110000.0,2357.333333333333
885,129648170000.0,83895090000.0,2360.0
886,129651070000.0,83936300000.0,2362.6666666666665
887,129698680000.0,83965166000.0,2365.333333333333
888,129633700000.0,83930710000.0,2368.0
889,129623660000.0,83905176000.0,2370.6666666666665
890,129590840000.0,83929055000.0,2373.333333333333
891,129661520000.0,83960260000.0,2376.0
892,129575650000.0,83907200000.0,2378.6666666666665
893,129530180000.0,83881950000.0,2381.333333333333
894,129268770000.0,83723950000.0,2384.0
895,129058690000.0,83587200000.0,2386.6666666666665
896,129177720000.0,83679830000.0,2389.333333333333
897,129292710000.0,83695170000.0,2392.0
898,129141965000.0,83566720000.0,2394.6666666666665
899,129188405000.0,83579810000.0,2397.333333333333
900,129209640000.0,83600780000.0,2400.0
901,129242150000.0,83651560000.0,2402.6666666666665
902,129330680000.0,83727850000.0,2405.333333333333
903,129430210000.0,83699450000.0,2408.0
904,129330260000.0,83701660000.0,2410.6666666666665
905,129244180000.0,83587760000.0,2413.333333333333
906,129221970000.0,83625410000.0,2416.0
907,129234500000.0,83676980000.0,2418.6666666666665
908,129459920000.0,83748930000.0,2421.333333333333
909,129532570000.0,83800560000.0,2424.0
910,129557990000.0,83791190000.0,2426.6666666666665
911,129429150000.0,83738060000.0,2429.333333333333
912,129404930000.0,83728925000.0,2432.0
913,129476180000.0,83755520000.0,2434.6666666666665
914,129486250000.0,83742330000.0,2437.333333333333
915,129470240000.0,83702760000.0,2440.0
916,129391700000.0,83675095000.0,2442.6666666666665
917,129392935000.0,83652580000.0,2445.333333333333
918,129338515000.0,83617360000.0,2448.0
919,129346340000.0,83622890000.0,2450.6666666666665
920,129291534000.0,83614790000.0,2453.333333333333
921,129241800000.0,83566490000.0,2456.0
922,129238610000.0,83547700000.0,2458.6666666666665
923,129158410000.0,83516424000.0,2461.333333333333
924,129153630000.0,83498360000.0,2464.0
925,129111376000.0,83438670000.0,2466.6666666666665
926,129031750000.0,83399800000.0,2469.333333333333
927,128898320000.0,83300336000.0,2472.0
928,128733440000.0,83211660000.0,2474.6666666666665
929,128660240000.0,83131860000.0,2477.333333333333
930,128577910000.0,83076840000.0,2480.0
931,128566120000.0,83039445000.0,2482.6666666666665
932,128258800000.0,82823730000.0,2485.333333333333
933,128583390000.0,83044320000.0,2488.0
934,128377100000.0,82897625000.0,2490.6666666666665
935,128496760000.0,83009080000.0,2493.333333333333
936,128524840000.0,82986010000.0,2496.0
937,128473980000.0,82944670000.0,2498.6666666666665
938,128268900000.0,82775710000.0,2501.333333333333
939,128102030000.0,82623450000.0,2504.0
940,128115540000.0,82658020000.0,2506.6666666666665
941,128054180000.0,82594234000.0,2509.333333333333
942,127888450000.0,82422490000.0,2512.0
943,128091290000.0,82623860000.0,2514.6666666666665
944,128000520000.0,82538090000.0,2517.333333333333
945,127846646000.0,82384490000.0,2520.0
946,127677730000.0,82248590000.0,2522.6666666666665
947,128089470000.0,82599930000.0,2525.333333333333
948,128074750000.0,82586984000.0,2528.0
949,128155386000.0,82615290000.0,2530.6666666666665
950,127973950000.0,82492710000.0,2533.333333333333
951,128151430000.0,82611175000.0,2536.0
952,128252700000.0,82647780000.0,2538.6666666666665
953,128120095000.0,82562030000.0,2541.333333333333
954,128161890000.0,82577990000.0,2544.0
955,128098820000.0,82538226000.0,2546.6666666666665
956,128187850000.0,82557050000.0,2549.333333333333
957,128297590000.0,82644074000.0,2552.0
958,128271114000.0,82633300000.0,2554.6666666666665
959,128234110000.0,82601755000.0,2557.333333333333
960,128164610000.0,82564470000.0,2560.0
961,128255410000.0,82615320000.0,2562.6666666666665
962,128322224000.0,82656870000.0,2565.333333333333
963,128181320000.0,82595490000.0,2568.0
964,128159610000.0,82544304000.0,2570.6666666666665
965,127752454000.0,82273650000.0,2573.333333333333
966,127724180000.0,82289025000.0,2576.0
967,127803680000.0,82323900000.0,2578.6666666666665
968,127920910000.0,82371510000.0,2581.333333333333
969,128013490000.0,82433480000.0,2584.0
970,127974830000.0,82401510000.0,2586.6666666666665
971,128000820000.0,82439610000.0,2589.333333333333
972,128003390000.0,82422100000.0,2592.0
973,128083230000.0,82448580000.0,2594.6666666666665
974,127976760000.0,82396210000.0,2597.333333333333
975,127891580000.0,82339810000.0,2600.0
976,127878640000.0,82317620000.0,2602.6666666666665
977,127861140000.0,82298920000.0,2605.333333333333
978,127871880000.0,82263650000.0,2608.0
979,127689425000.0,82175330000.0,2610.6666666666665
980,127642160000.0,82181350000.0,2613.333333333333
981,127603540000.0,82155274000.0,2616.0
982,127614380000.0,82176150000.0,2618.6666666666665
983,127612486000.0,82188940000.0,2621.333333333333
984,127570830000.0,82164376000.0,2624.0
985,127530550000.0,82133230000.0,2626.6666666666665
986,127456310000.0,82028855000.0,2629.333333333333
987,127401340000.0,82005430000.0,2632.0
988,127350874000.0,81968070000.0,2634.6666666666665
989,127350510000.0,81972620000.0,2637.333333333333
990,127344680000.0,81918430000.0,2640.0
991,127298100000.0,81870380000.0,2642.6666666666665
992,127199590000.0,81800750000.0,2645.333333333333
993,127231710000.0,81792565000.0,2648.0
994,127302790000.0,81816100000.0,2650.6666666666665
995,127217490000.0,81741830000.0,2653.333333333333
996,127111170000.0,81696680000.0,2656.0
997,127005660000.0,81588820000.0,2658.6666666666665
998,126970010000.0,81561010000.0,2661.333333333333
999,127028700000.0,81572250000.0,2664.0
1000,126997300000.0,81559120000.0,2666.6666666666665
1001,127092210000.0,81598390000.0,2669.333333333333
1002,127048565000.0,81613185000.0,2672.0
1003,127090336000.0,81631230000.0,2674.6666666666665
1004,127436464000.0,81727620000.0,2677.333333333333
1005,127351300000.0,81704624000.0,2680.0
1006,127148155000.0,81570240000.0,2682.6666666666665
1007,127303700000.0,81611430000.0,2685.333333333333
1008,127326520000.0,81594560000.0,2688.0
1009,127308050000.0,81587110000.0,2690.6666666666665
1010,127403065000.0,81661870000.0,2693.333333333333
1011,127151720000.0,81524430000.0,2696.0
1012,126961840000.0,81440070000.0,2698.6666666666665
1013,127267520000.0,81546400000.0,2701.333333333333
1014,127284400000.0,81586520000.0,2704.0
1015,127310150000.0,81570760000.0,2706.6666666666665
1016,127312690000.0,81583130000.0,2709.333333333333
1017,127198390000.0,81530540000.0,2712.0
1018,127270630000.0,81584595000.0,2714.6666666666665
1019,127171120000.0,81510650000.0,2717.333333333333
1020,127303340000.0,81529545000.0,2720.0
1021,127324770000.0,81586690000.0,2722.6666666666665
1022,127358230000.0,81556720000.0,2725.333333333333
1023,127155200000.0,81459710000.0,2728.0
1024,127015944000.0,81430320000.0,2730.6666666666665
1025,127248560000.0,81507205000.0,2733.333333333333
1026,127200040000.0,81447076000.0,2736.0
1027,126948024000.0,81320980000.0,2738.6666666666665
1028,126558765000.0,81003720000.0,2741.333333333333
1029,127119930000.0,81407205000.0,2744.0
1030,127312140000.0,81500406000.0,2746.6666666666665
1031,127440100000.0,81519400000.0,2749.333333333333
1032,127434150000.0,81545530000.0,2752.0
1033,127332730000.0,81463780000.0,2754.6666666666665
1034,127156690000.0,81375780000.0,2757.333333333333
1035,126969270000.0,81298480000.0,2760.0
1036,127020480000.0,81332570000.0,2762.6666666666665
1037,126990630000.0,81337240000.0,2765.333333333333
1038,127004040000.0,81354920000.0,2768.0
1039,127235130000.0,81471840000.0,2770.6666666666665
1040,127266120000.0,81509610000.0,2773.333333333333
1041,127245690000.0,81504354000.0,2776.0
1042,127332200000.0,81579790000.0,2778.6666666666665
1043,127482810000.0,81602520000.0,2781.333333333333
1044,127357090000.0,81568890000.0,2784.0
1045,127536500000.0,81678760000.0,2786.6666666666665
1046,127565920000.0,81716945000.0,2789.333333333333
1047,127409906000.0,81651830000.0,2792.0
1048,127253110000.0,81613090000.0,2794.6666666666665
1049,127374850000.0,81665020000.0,2797.333333333333
1050,127470500000.0,81670720000.0,2800.0
1051,127242440000.0,81615560000.0,2802.6666666666665
1052,126988380000.0,81424710000.0,2805.333333333333
1053,126933705000.0,81389670000.0,2808.0
1054,126627580000.0,81156104000.0,2810.6666666666665
1055,126972000000.0,81439650000.0,2813.333333333333
1056,127256800000.0,81666620000.0,2816.0
1057,127203450000.0,81637925000.0,2818.6666666666665
1058,127430130000.0,81758360000.0,2821.333333333333
1059,127150105000.0,81587110000.0,2824.0
1060,127079130000.0,81600310000.0,2826.6666666666665
1061,126948565000.0,81499440000.0,2829.333333333333
1062,127173990000.0,81707390000.0,2832.0
1063,127522824000.0,81736880000.0,2834.6666666666665
1064,127527150000.0,81736570000.0,2837.333333333333
1065,127525190000.0,81740750000.0,2840.0
1066,127509550000.0,81748690000.0,2842.6666666666665
1067,127481640000.0,81759584000.0,2845.333333333333
1068,127501230000.0,81785120000.0,2848.0
1069,127370640000.0,81725720000.0,2850.6666666666665
1070,127454390000.0,81789730000.0,2853.333333333333
1071,127466040000.0,81794515000.0,2856.0
1072,127372000000.0,81765310000.0,2858.6666666666665
1073,127210430000.0,81670300000.0,2861.333333333333
1074,127257756000.0,81679294000.0,2864.0
1075,127437960000.0,81756365000.0,2866.6666666666665
1076,127384150000.0,81714380000.0,2869.333333333333
1077,127224504000.0,81698270000.0,2872.0
1078,127354670000.0,81777580000.0,2874.6666666666665
1079,127330260000.0,81784620000.0,2877.333333333333
1080,127245890000.0,81748386000.0,2880.0
1081,127132700000.0,81729356000.0,2882.6666666666665
1082,127221750000.0,81808300000.0,2885.333333333333
1083,127282390000.0,81840950000.0,2888.0
1084,127280250000.0,81837744000.0,2890.6666666666665
1085,127171680000.0,81793820000.0,2893.333333333333
1086,127095005000.0,81771570000.0,2896.0
1087,127249780000.0,81863720000.0,2898.6666666666665
1088,127230750000.0,81859850000.0,2901.333333333333
1089,127231380000.0,81861170000.0,2904.0
1090,127146700000.0,81880195000.0,2906.6666666666665
1091,127010380000.0,81800890000.0,2909.333333333333
1092,126278020000.0,81497915000.0,2912.0
1093,126573440000.0,81721630000.0,2914.6666666666665
1094,126353810000.0,81609320000.0,2917.333333333333
1095,126370110000.0,81603390000.0,2920.0
1096,126469740000.0,81598366000.0,2922.6666666666665
1097,126345660000.0,81560610000.0,2925.333333333333
1098,126376270000.0,81611390000.0,2928.0
1099,126584790000.0,81676485000.0,2930.6666666666665
1100,126465475000.0,81471790000.0,2933.333333333333
1101,126521600000.0,81513740000.0,2936.0
1102,126498880000.0,81605110000.0,2938.6666666666665
1103,126392386000.0,81516150000.0,2941.333333333333
1104,126389820000.0,81481080000.0,2944.0
1105,126536770000.0,81625650000.0,2946.6666666666665
1106,126384505000.0,81535110000.0,2949.333333333333
1107,126515710000.0,81659400000.0,2952.0
1108,126345390000.0,81580300000.0,2954.6666666666665
1109,125922680000.0,81338440000.0,2957.333333333333
1110,125660220000.0,81224290000.0,2960.0
1111,125518635000.0,81151430000.0,2962.6666666666665
1112,125147200000.0,80901915000.0,2965.333333333333
1113,126266060000.0,81566660000.0,2968.0
1114,126223210000.0,81597596000.0,2970.6666666666665
1115,126157920000.0,81557530000.0,2973.333333333333
1116,126053850000.0,81420050000.0,2976.0
1117,126132440000.0,81496970000.0,2978.6666666666665
1118,125890670000.0,81340056000.0,2981.333333333333
1119,126037730000.0,81400816000.0,2984.0
1120,126078900000.0,81419320000.0,2986.6666666666665
1121,126281450000.0,81435510000.0,2989.333333333333
1122,126085790000.0,80777760000.0,2992.0
1123,125818650000.0,80774775000.0,2994.6666666666665
1124,126160650000.0,80741830000.0,2997.333333333333
1125,126296180000.0,80811170000.0,3000.0
1126,126621190000.0,80848860000.0,3002.6666666666665
1127,126375756000.0,80741420000.0,3005.333333333333
1128,126103460000.0,80707220000.0,3008.0
1129,126319650000.0,80774740000.0,3010.6666666666665
1130,126010820000.0,80424755000.0,3013.333333333333
1131,125478660000.0,79981085000.0,3016.0
1132,126068330000.0,80267280000.0,3018.6666666666665
1133,126344570000.0,80378420000.0,3021.333333333333
1134,126385650000.0,80382660000.0,3024.0
1135,126587850000.0,81522230000.0,3026.6666666666665
1136,126813960000.0,82180820000.0,3029.333333333333
1137,126719160000.0,82172764000.0,3032.0
1138,126522720000.0,82047120000.0,3034.6666666666665
1139,126537860000.0,82122130000.0,3037.333333333333
1140,126525110000.0,82082080000.0,3040.0
1141,126551830000.0,82087750000.0,3042.6666666666665
1142,126513955000.0,82092196000.0,3045.333333333333
1143,126389220000.0,82002390000.0,3048.0
1144,126842090000.0,81768170000.0,3050.6666666666665
1145,126798470000.0,81812960000.0,3053.333333333333
1146,126777990000.0,81759780000.0,3056.0
1147,126688930000.0,81740366000.0,3058.6666666666665
1148,126651340000.0,81735990000.0,3061.333333333333
1149,126455670000.0,81688780000.0,3064.0
1150,126793245000.0,81782240000.0,3066.6666666666665
1151,126651460000.0,81763746000.0,3069.333333333333
1152,126468784000.0,81718770000.0,3072.0
1153,127076024000.0,81846346000.0,3074.6666666666665
1154,126922960000.0,81826970000.0,3077.333333333333
1155,126778430000.0,81784200000.0,3080.0
1156,126998454000.0,81796780000.0,3082.6666666666665
1157,126978510000.0,81787390000.0,3085.333333333333
1158,126940180000.0,81785580000.0,3088.0
1159,126730070000.0,81737010000.0,3090.6666666666665
1160,126770410000.0,81782680000.0,3093.333333333333
1161,126860800000.0,81792290000.0,3096.0
1162,126786494000.0,81804740000.0,3098.6666666666665
1163,126496210000.0,81738450000.0,3101.333333333333
1164,126620830000.0,81786190000.0,3104.0
1165,126596630000.0,81799960000.0,3106.6666666666665
1166,126588500000.0,81826870000.0,3109.333333333333
1167,126690150000.0,81849870000.0,3112.0
1168,126180710000.0,81749590000.0,3114.6666666666665
1169,126510030000.0,81844180000.0,3117.333333333333
1170,126473770000.0,81863000000.0,3120.0
1171,126280830000.0,81836830000.0,3122.6666666666665
1172,126545770000.0,81909694000.0,3125.333333333333
1173,126626720000.0,82003840000.0,3128.0
1174,126630920000.0,81965020000.0,3130.6666666666665
1175,126664510000.0,82007080000.0,3133.333333333333
1176,126404320000.0,81918480000.0,3136.0
1177,125979940000.0,81806280000.0,3138.6666666666665
1178,126440380000.0,81963370000.0,3141.333333333333
1179,126658450000.0,81968054000.0,3144.0
1180,126617940000.0,81980610000.0,3146.6666666666665
1181,126508550000.0,81924550000.0,3149.333333333333
1182,126338640000.0,81896860000.0,3152.0
1183,125921790000.0,81805970000.0,3154.6666666666665
1184,125838390000.0,81809210000.0,3157.333333333333
